dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000115,endothelial cell,11378
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000235,macrophage,234
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000648,kidney granular cell,98
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000650,mesangial cell,17
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,206
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0000738,leukocyte,1117
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,284
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,485
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,3179
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,246
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,625
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,595
Spatial transcriptomics in the healthy human kidney: Puck_200121_03,6a7c4462-334e-45a4-8aa4-28d3733bbbac,renal medulla,UBERON:0000362,male,unknown,65-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,266
