dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000003,native cell,3040
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000115,endothelial cell,1532
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000169,type B pancreatic cell,10227
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000171,pancreatic A cell,9862
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000173,pancreatic D cell,1217
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0000696,PP cell,485
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0002064,pancreatic acinar cell,13749
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0002079,pancreatic ductal cell,5792
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0002410,pancreatic stellate cell,1160
Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d,islet of Langerhans,UBERON:0000006,unknown,unknown,human adult stage,unknown,CL:0005019,pancreatic epsilon cell,181
