dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000003,native cell,18
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,224
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000166,chromaffin cell,7847
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000499,stromal cell,2860
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000556,megakaryocyte,74
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000763,myeloid cell,501
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0000765,erythroblast,158
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0001065,innate lymphoid cell,87
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0002097,cortical cell of adrenal gland,43652
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0002139,endothelial cell of vascular tree,2359
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0002573,Schwann cell,374
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,13th week post-fertilization human stage,unknown,CL:0011103,sympathetic neuron,790
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000003,native cell,8
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,385
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000166,chromaffin cell,6294
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000499,stromal cell,523
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000556,megakaryocyte,67
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000763,myeloid cell,344
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0000765,erythroblast,91
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0001065,innate lymphoid cell,66
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0002097,cortical cell of adrenal gland,76393
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0002139,endothelial cell of vascular tree,3120
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0002573,Schwann cell,187
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,15th week post-fertilization human stage,unknown,CL:0011103,sympathetic neuron,361
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000003,native cell,18
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,156
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000166,chromaffin cell,2326
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000499,stromal cell,1406
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000556,megakaryocyte,26
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000763,myeloid cell,184
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0000765,erythroblast,49
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0001065,innate lymphoid cell,78
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0002097,cortical cell of adrenal gland,39183
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0002139,endothelial cell of vascular tree,1252
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0002573,Schwann cell,78
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,16th week post-fertilization human stage,unknown,CL:0011103,sympathetic neuron,462
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000003,native cell,3
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,134
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000166,chromaffin cell,488
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000499,stromal cell,716
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000556,megakaryocyte,47
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000763,myeloid cell,407
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0000765,erythroblast,84
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0001065,innate lymphoid cell,178
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0002097,cortical cell of adrenal gland,37358
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0002139,endothelial cell of vascular tree,944
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0002573,Schwann cell,25
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,female,unknown,17th week post-fertilization human stage,unknown,CL:0011103,sympathetic neuron,144
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000003,native cell,5
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,672
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000166,chromaffin cell,2577
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000499,stromal cell,875
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000556,megakaryocyte,651
Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,adrenal gland,UBERON:0002369,male,unknown,12th week post-fertilization human stage,unknown,CL:0000763,myeloid cell,420
