dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000115,endothelial cell,8934
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000235,macrophage,156
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000648,kidney granular cell,24
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000650,mesangial cell,12
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000653,glomerular visceral epithelial cell,136
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0000738,leukocyte,1246
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:0019018,blood vessel smooth muscle cell,339
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000692,kidney interstitial fibroblast,558
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000838,kidney proximal convoluted tubule epithelial cell,1391
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1000849,kidney distal convoluted tubule epithelial cell,199
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,737
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001431,kidney collecting duct principal cell,224
Spatial transcriptomics in the healthy human kidney: Puck_200113_12,0738f538-ff2f-4346-b2eb-72704c291188,cortex of kidney,UBERON:0001225,male,unknown,65-year-old human stage,European,CL:1001432,kidney collecting duct intercalated cell,54
